canonical_molecule_id,canonical_inchikey,canonical_smiles,canonical_inchi,identity_status,canonical_representative_parent_id,all_parent_ids,all_chembl_ids,all_names,all_aliases,identity_decision,identity_decision_provenance,member_notes,modeling_eligibility_note,collision_report
CM00479,NUJQQABENFUSNG-UHFFFAOYSA-N,Cc1nnc2sc(C(=O)NCc3ccc(O)cc3)c(N)c2c1C,"InChI=1S/C16H16N4O2S/c1-8-9(2)19-20-16-12(8)13(17)14(23-16)15(22)18-7-10-3-5-11(21)6-4-10/h3-6,21H,7,17H2,1-2H3,(H,18,22)",confirmed_structure,PARENT0723,PARENT0723,CHEMBL5265891,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0723:chembl=CHEMBL5265891,class=pure_PAM",,
CM00480,NUTSQOAOSUIGTG-UHFFFAOYSA-N,COc1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CCNC3,"InChI=1S/C19H18N2O2/c1-23-13-3-4-16-14(9-13)18-15-10-20-7-6-11(15)8-12-2-5-17(22)21(16)19(12)18/h3-4,8-9,20H,2,5-7,10H2,1H3",confirmed_structure,PARENT0008,PARENT0008,CHEMBL23913,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0008:chembl=CHEMBL23913,class=other_context",,
CM00481,NUTZYNZCZPEGHK-UHFFFAOYSA-N,O=C(O)c1cn(Cc2ccc(-c3cccnc3)cc2)c2ccsc2c1=O,"InChI=1S/C20H14N2O3S/c23-18-16(20(24)25)12-22(17-7-9-26-19(17)18)11-13-3-5-14(6-4-13)15-2-1-8-21-10-15/h1-10,12H,11H2,(H,24,25)",confirmed_structure,PARENT0082,PARENT0082,CHEMBL1093539,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0082:chembl=CHEMBL1093539,class=other_context",,
CM00482,NWCNTZHOXRNLCM-UHFFFAOYSA-N,Cc1c(Cl)c2nnc(C)n2c2sc(C(=O)NC3Cc4ccccc4C3)c(N)c12,"InChI=1S/C20H18ClN5OS/c1-9-14-16(22)17(28-20(14)26-10(2)24-25-18(26)15(9)21)19(27)23-13-7-11-5-3-4-6-12(11)8-13/h3-6,13H,7-8,22H2,1-2H3,(H,23,27)",confirmed_structure,PARENT0496,PARENT0496,CHEMBL4579086,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0496:chembl=CHEMBL4579086,class=pure_PAM",,
CM00483,NWKOPKQTNBRZJB-UHFFFAOYSA-N,Cc1cc(C)c2c(N)c(C(=O)c3ccncc3)sc2n1,"InChI=1S/C15H13N3OS/c1-8-7-9(2)18-15-11(8)12(16)14(20-15)13(19)10-3-5-17-6-4-10/h3-7H,16H2,1-2H3",confirmed_structure,PARENT0535,PARENT0535,CHEMBL4527640,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0535:chembl=CHEMBL4527640,class=pure_PAM",,
CM00484,NWQWBASOZDNSSA-UHFFFAOYSA-N,Cc1cc(C)c2c(n1)sc1c(NCc3ccc4sccc4c3)ncnc12,"InChI=1S/C20H16N4S2/c1-11-7-12(2)24-20-16(11)17-18(26-20)19(23-10-22-17)21-9-13-3-4-15-14(8-13)5-6-25-15/h3-8,10H,9H2,1-2H3,(H,21,22,23)",confirmed_structure,PARENT0679,PARENT0679,CHEMBL5086992,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0679:chembl=CHEMBL5086992,class=other_context",,
CM00485,NYWDGHBQRFVTSN-UHFFFAOYSA-N,Cc1nc2oc3c(NCC(C)C)ncnc3c2c(C)c1Cl,"InChI=1S/C15H17ClN4O/c1-7(2)5-17-14-13-12(18-6-19-14)10-8(3)11(16)9(4)20-15(10)21-13/h6-7H,5H2,1-4H3,(H,17,18,19)",confirmed_structure,PARENT0813,PARENT0813,CHEMBL5595212,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0813:chembl=CHEMBL5595212,class=pure_PAM",,
CM00486,NZEVOJLVPKNCAT-UHFFFAOYSA-N,Cc1nnc2sc(C(=O)N3CC(c4ccc(Br)cc4)C3)c(N)c2c1C,"InChI=1S/C18H17BrN4OS/c1-9-10(2)21-22-17-14(9)15(20)16(25-17)18(24)23-7-12(8-23)11-3-5-13(19)6-4-11/h3-6,12H,7-8,20H2,1-2H3",confirmed_structure,PARENT0410,PARENT0410,CHEMBL4217819,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0410:chembl=CHEMBL4217819,class=inactive_tested",,
CM00487,OAUVSJIXYRZCNZ-UHFFFAOYSA-N,Cc1nc2cc(C)c3c(N)c(C(=O)NC4Cc5ccccc5C4)sc3n2n1,"InChI=1S/C20H19N5OS/c1-10-7-15-22-11(2)24-25(15)20-16(10)17(21)18(27-20)19(26)23-14-8-12-5-3-4-6-13(12)9-14/h3-7,14H,8-9,21H2,1-2H3,(H,23,26)",confirmed_structure,PARENT0516,PARENT0516,CHEMBL4586356,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0516:chembl=CHEMBL4586356,class=pure_PAM",,
CM00488,OBENUNVRWUVWNS-UHFFFAOYSA-N,Cc1ncc(OC2CCN(c3ncnc4sc(C)c(C)c34)CC2)cn1,"InChI=1S/C18H21N5OS/c1-11-12(2)25-18-16(11)17(21-10-22-18)23-6-4-14(5-7-23)24-15-8-19-13(3)20-9-15/h8-10,14H,4-7H2,1-3H3",confirmed_structure,PARENT0296,PARENT0296,CHEMBL3808442,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0296:chembl=CHEMBL3808442,class=weak_PAM",,
CM00489,OBGQXKXUFQHOCB-UHFFFAOYSA-N,O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2ccccc2c1=O,"InChI=1S/C23H17NO3/c25-22-19-8-4-5-9-21(19)24(15-20(22)23(26)27)14-16-10-12-18(13-11-16)17-6-2-1-3-7-17/h1-13,15H,14H2,(H,26,27)",confirmed_structure,PARENT0062,PARENT0062,CHEMBL609602,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0062:chembl=CHEMBL609602,class=other_context",,
CM00490,OCAYVIOFPCISBC-UHFFFAOYSA-N,COCC(=O)Nc1nc2c(OC)ccc(C)c2s1,"InChI=1S/C12H14N2O3S/c1-7-4-5-8(17-3)10-11(7)18-12(14-10)13-9(15)6-16-2/h4-5H,6H2,1-3H3,(H,13,14,15)",confirmed_structure,PARENT0112,PARENT0112,CHEMBL2057381,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0112:chembl=CHEMBL2057381,class=weak_PAM",,
CM00491,OCNQDPBBUKRJKD-UHFFFAOYSA-N,Cc1cc(C)c2c(n1)sc1c(OCc3ccc(C(C)(C)O)cc3)ncnc12,"InChI=1S/C21H21N3O2S/c1-12-9-13(2)24-20-16(12)17-18(27-20)19(23-11-22-17)26-10-14-5-7-15(8-6-14)21(3,4)25/h5-9,11,25H,10H2,1-4H3",confirmed_structure,PARENT0690,PARENT0690,CHEMBL5077425,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0690:chembl=CHEMBL5077425,class=weak_PAM",,
CM00492,ODGUKNDCZNGAKR-UHFFFAOYSA-N,COc1ccc(Cn2cc(C(=O)Nc3ccccc3C)c(=O)c3ccccc32)cc1,"InChI=1S/C25H22N2O3/c1-17-7-3-5-9-22(17)26-25(29)21-16-27(15-18-11-13-19(30-2)14-12-18)23-10-6-4-8-20(23)24(21)28/h3-14,16H,15H2,1-2H3,(H,26,29)",confirmed_structure,PARENT0159,PARENT0159,CHEMBL2204280,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0159:chembl=CHEMBL2204280,class=other_context",,
CM00493,ODNSWEAIRUOKFV-UHFFFAOYSA-N,Cc1cc2nncn2c2sc(C(=O)NC3Cc4cccnc4C3)c(N)c12,"InChI=1S/C18H16N6OS/c1-9-5-13-23-21-8-24(13)18-14(9)15(19)16(26-18)17(25)22-11-6-10-3-2-4-20-12(10)7-11/h2-5,8,11H,6-7,19H2,1H3,(H,22,25)",confirmed_structure,PARENT0499,PARENT0499,CHEMBL4570659,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0499:chembl=CHEMBL4570659,class=pure_PAM",,
CM00494,OHELVTQAIWINKB-UHFFFAOYSA-N,Cc1ccc(-c2cnn(CC3CCCC3)c2)c(-c2cccc(C(N)=O)c2)n1,"InChI=1S/C22H24N4O/c1-15-9-10-20(19-12-24-26(14-19)13-16-5-2-3-6-16)21(25-15)17-7-4-8-18(11-17)22(23)27/h4,7-12,14,16H,2-3,5-6,13H2,1H3,(H2,23,27)",confirmed_structure,PARENT0857,PARENT0857,CHEMBL5624613,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0857:chembl=CHEMBL5624613,class=pure_PAM",,
CM00495,OHIKOTWRMDFUSB-UHFFFAOYSA-N,COc1ccc(C)c2sc(NC(=O)c3c(F)cccc3F)nc12,"InChI=1S/C16H12F2N2O2S/c1-8-6-7-11(22-2)13-14(8)23-16(19-13)20-15(21)12-9(17)4-3-5-10(12)18/h3-7H,1-2H3,(H,19,20,21)",confirmed_structure,PARENT0126,PARENT0126,CHEMBL2057395,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0126:chembl=CHEMBL2057395,class=other_context",,
CM00496,OHQQYIMZEFQMQZ-UHFFFAOYSA-N,O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2sccc2c1=O,"InChI=1S/C21H15NO3S/c23-19-17-10-11-26-20(17)22(13-18(19)21(24)25)12-14-6-8-16(9-7-14)15-4-2-1-3-5-15/h1-11,13H,12H2,(H,24,25)",confirmed_structure,PARENT0071,PARENT0071,CHEMBL1090104,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0071:chembl=CHEMBL1090104,class=other_context",,
CM00497,OIGGRTXMKWAAAB-UHFFFAOYSA-N,Cc1cc2nncn2c2sc(C(=O)NC3CN(c4cccc(F)c4F)C3)c(N)c12,"InChI=1S/C19H16F2N6OS/c1-9-5-13-25-23-8-27(13)19-14(9)16(22)17(29-19)18(28)24-10-6-26(7-10)12-4-2-3-11(20)15(12)21/h2-5,8,10H,6-7,22H2,1H3,(H,24,28)",confirmed_structure,PARENT0504,PARENT0504,CHEMBL4458791,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0504:chembl=CHEMBL4458791,class=pure_PAM",,
CM00498,OILMTEDQPWTTJJ-UHFFFAOYSA-N,COc1cc(N2CC(NC(=O)c3ccc4c(c3)c(C)nn4C)C2)c(Cl)cn1,"InChI=1S/C19H20ClN5O2/c1-11-14-6-12(4-5-16(14)24(2)23-11)19(26)22-13-9-25(10-13)17-7-18(27-3)21-8-15(17)20/h4-8,13H,9-10H2,1-3H3,(H,22,26)",confirmed_structure,PARENT0599,PARENT0599,CHEMBL4639999,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0599:chembl=CHEMBL4639999,class=other_context",,
CM00499,OIPILFWXSMYKGL-UHFFFAOYSA-N,CC(=O)OCC[N+](C)(C)C,"InChI=1S/C7H16NO2/c1-7(9)10-6-5-8(2,3)4/h5-6H2,1-4H3/q+1",confirmed_structure,PARENT0445,PARENT0445,CHEMBL667,ACETYLCHOLINE;acetylcholine,ACETYLCHOLINE;ACh;acetylcholine,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0445:chembl=CHEMBL667,class=pure_PAM",,
CM00500,OIQKUMPIYFHKIE-UHFFFAOYSA-N,COc1cc(N2CC(NC(=O)c3ccc4nn(C)c(C)c4c3N)C2)c(Cl)cn1,"InChI=1S/C19H21ClN6O2/c1-10-17-14(24-25(10)2)5-4-12(18(17)21)19(27)23-11-8-26(9-11)15-6-16(28-3)22-7-13(15)20/h4-7,11H,8-9,21H2,1-3H3,(H,23,27)",confirmed_structure,PARENT0636,PARENT0636,CHEMBL4639222,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0636:chembl=CHEMBL4639222,class=pure_PAM",,
CM00501,OIZBQYWDYBMWGF-UHFFFAOYSA-N,Cc1cc(C)c2c(N)c(C(=O)c3ccc(O)cc3)sc2n1,"InChI=1S/C16H14N2O2S/c1-8-7-9(2)18-16-12(8)13(17)15(21-16)14(20)10-3-5-11(19)6-4-10/h3-7,19H,17H2,1-2H3",confirmed_structure,PARENT0539,PARENT0539,CHEMBL4525501,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0539:chembl=CHEMBL4525501,class=pure_PAM",,
CM00502,OKALEASRBAPURD-UHFFFAOYSA-N,Cc1cc(C)c2c(n1)sc1c(NCc3ccccc3)n[nH]c12,"InChI=1S/C17H16N4S/c1-10-8-11(2)19-17-13(10)14-15(22-17)16(21-20-14)18-9-12-6-4-3-5-7-12/h3-8H,9H2,1-2H3,(H2,18,20,21)",confirmed_structure,PARENT0479,PARENT0479,CHEMBL4558571,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0479:chembl=CHEMBL4558571,class=weak_PAM",,
CM00503,OKTRXHCQUPKLFU-UHFFFAOYSA-N,Cc1nnc2sc(C(=O)N3CC(C4CCCCC4)C3)c(N)c2c1C,"InChI=1S/C18H24N4OS/c1-10-11(2)20-21-17-14(10)15(19)16(24-17)18(23)22-8-13(9-22)12-6-4-3-5-7-12/h12-13H,3-9,19H2,1-2H3",confirmed_structure,PARENT0421,PARENT0421,CHEMBL4216038,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0421:chembl=CHEMBL4216038,class=pure_PAM",,
CM00504,OLYKIPOTLALHPL-UHFFFAOYSA-N,Cc1nc2ccc(C(=O)NC3CN(c4cc(Cl)ncc4Cl)C3)cc2n1C,"InChI=1S/C18H17Cl2N5O/c1-10-22-14-4-3-11(5-16(14)24(10)2)18(26)23-12-8-25(9-12)15-6-17(20)21-7-13(15)19/h3-7,12H,8-9H2,1-2H3,(H,23,26)",confirmed_structure,PARENT0575,PARENT0575,CHEMBL4635969,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0575:chembl=CHEMBL4635969,class=pure_PAM",,
CM00505,OMIPKKUSOYNUAP-UHFFFAOYSA-N,Cc1nnc2sc(C(=O)NC3CN(N(C)c4ccc(C(F)(F)F)nc4)C3)c(N)c2c1C,"InChI=1S/C19H20F3N7OS/c1-9-10(2)26-27-18-14(9)15(23)16(31-18)17(30)25-11-7-29(8-11)28(3)12-4-5-13(24-6-12)19(20,21)22/h4-6,11H,7-8,23H2,1-3H3,(H,25,30)",confirmed_structure,PARENT0349,PARENT0349,CHEMBL4060672,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0349:chembl=CHEMBL4060672,class=other_context",,
CM00506,ONQDWGLKKPVHEU-UHFFFAOYSA-N,Cc1cc(C)c2c(n1)sc1c(NCc3ccc(OC(F)(F)F)cc3)ncnc12,"InChI=1S/C19H15F3N4OS/c1-10-7-11(2)26-18-14(10)15-16(28-18)17(25-9-24-15)23-8-12-3-5-13(6-4-12)27-19(20,21)22/h3-7,9H,8H2,1-2H3,(H,23,24,25)",confirmed_structure,PARENT0675,PARENT0675,CHEMBL5074012,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0675:chembl=CHEMBL5074012,class=other_context",,
CM00507,ONUIASSIERJVNF-UHFFFAOYSA-N,COc1ccc(C)c2sc(NC(=O)C3CCCCC3)nc12,"InChI=1S/C16H20N2O2S/c1-10-8-9-12(20-2)13-14(10)21-16(17-13)18-15(19)11-6-4-3-5-7-11/h8-9,11H,3-7H2,1-2H3,(H,17,18,19)",confirmed_structure,PARENT0107,PARENT0107,CHEMBL2057377,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0107:chembl=CHEMBL2057377,class=weak_PAM",,
CM00508,ONXSNCFVFDTWGY-UHFFFAOYSA-N,Cc1cc(N2CC(CC(=O)N3Cc4nc(C)cc(C)c4C3)C2)ccn1,"InChI=1S/C20H24N4O/c1-13-6-15(3)22-19-12-24(11-18(13)19)20(25)8-16-9-23(10-16)17-4-5-21-14(2)7-17/h4-7,16H,8-12H2,1-3H3",confirmed_structure,PARENT0750,PARENT0750,CHEMBL5557262,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0750:chembl=CHEMBL5557262,class=pure_PAM",,
CM00509,OOCLFOYPNHPENS-UHFFFAOYSA-N,COc1cccnc1C1CCN(C2CCCN(c3cnccn3)CC2)CC1,"InChI=1S/C21H29N5O/c1-27-19-5-2-9-24-21(19)17-6-13-25(14-7-17)18-4-3-12-26(15-8-18)20-16-22-10-11-23-20/h2,5,9-11,16-18H,3-4,6-8,12-15H2,1H3",confirmed_structure,PARENT0448,PARENT0448,CHEMBL4455058,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0448:chembl=CHEMBL4455058,class=pure_PAM",,
CM00510,OPFRWAYTYJICGP-AWEZNQCLSA-N,Cc1nc2cc(C)c3c(N)c(C(=O)N[C@H]4CCc5ccccc54)sc3n2n1,"InChI=1S/C20H19N5OS/c1-10-9-15-22-11(2)24-25(15)20-16(10)17(21)18(27-20)19(26)23-14-8-7-12-5-3-4-6-13(12)14/h3-6,9,14H,7-8,21H2,1-2H3,(H,23,26)/t14-/m0/s1",confirmed_structure,PARENT0518,PARENT0518,CHEMBL4587040,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0518:chembl=CHEMBL4587040,class=pure_PAM",,
CM00511,OPOLPOKSAULROC-UHFFFAOYSA-N,CCn1nc2ccc(C(=O)NC3CN(c4cc(Cl)ncc4Cl)C3)cc2c1C,"InChI=1S/C19H19Cl2N5O/c1-3-26-11(2)14-6-12(4-5-16(14)24-26)19(27)23-13-9-25(10-13)17-7-18(21)22-8-15(17)20/h4-8,13H,3,9-10H2,1-2H3,(H,23,27)",confirmed_structure,PARENT0585,PARENT0585,CHEMBL4634520,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0585:chembl=CHEMBL4634520,class=other_context",,
CM00512,OQFALJQDLWAUAZ-UHFFFAOYSA-N,Cc1c(C(F)F)nnc2sc(C(=O)NC3CN(c4ncc(C(F)(F)F)cn4)C3)c(N)c12,"InChI=1S/C17H14F5N7OS/c1-6-9-10(23)12(31-15(9)28-27-11(6)13(18)19)14(30)26-8-4-29(5-8)16-24-2-7(3-25-16)17(20,21)22/h2-3,8,13H,4-5,23H2,1H3,(H,26,30)",confirmed_structure,PARENT0665,PARENT0665,CHEMBL4780059,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0665:chembl=CHEMBL4780059,class=pure_PAM",,
CM00513,OTVBQJDQUQUHRS-UHFFFAOYSA-N,Cc1ncc(-c2cnn(CC3CCCC3)c2)c(-c2ccc3c(c2)C(=O)NC3)n1,"InChI=1S/C22H23N5O/c1-14-23-11-20(18-10-25-27(13-18)12-15-4-2-3-5-15)21(26-14)16-6-7-17-9-24-22(28)19(17)8-16/h6-8,10-11,13,15H,2-5,9,12H2,1H3,(H,24,28)",confirmed_structure,PARENT0787,PARENT0787,CHEMBL5556461,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0787:chembl=CHEMBL5556461,class=pure_PAM",,
CM00514,OULUSFCZSMPMAV-UHFFFAOYSA-N,Cc1cc(C)c2c(n1)CN(C(=O)CC1CN(c3ccnc(C(F)F)c3)C1)C2,"InChI=1S/C20H22F2N4O/c1-12-5-13(2)24-18-11-26(10-16(12)18)19(27)6-14-8-25(9-14)15-3-4-23-17(7-15)20(21)22/h3-5,7,14,20H,6,8-11H2,1-2H3",confirmed_structure,PARENT0746,PARENT0746,CHEMBL5505749,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0746:chembl=CHEMBL5505749,class=pure_PAM",,
CM00515,OVRUEILMBCILDA-UHFFFAOYSA-N,Cc1ccc(-n2cc(CC3CCCC3)nn2)c(-c2ccc3c(c2)C(=O)N(C)C3)n1,"InChI=1S/C23H25N5O/c1-15-7-10-21(28-14-19(25-26-28)11-16-5-3-4-6-16)22(24-15)17-8-9-18-13-27(2)23(29)20(18)12-17/h7-10,12,14,16H,3-6,11,13H2,1-2H3",confirmed_structure,PARENT0867,PARENT0867,CHEMBL5630031,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0867:chembl=CHEMBL5630031,class=pure_PAM",,
CM00516,OYASZMONHSVVKJ-UHFFFAOYSA-N,COc1ccc(Cn2cc(C(=O)NC3CCCCC3)c(=O)c3ccccc32)cc1,"InChI=1S/C24H26N2O3/c1-29-19-13-11-17(12-14-19)15-26-16-21(23(27)20-9-5-6-10-22(20)26)24(28)25-18-7-3-2-4-8-18/h5-6,9-14,16,18H,2-4,7-8,15H2,1H3,(H,25,28)",confirmed_structure,PARENT0160,PARENT0160,CHEMBL2204279,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0160:chembl=CHEMBL2204279,class=other_context",,
CM00517,OYSPYZFYHUIBOS-UHFFFAOYSA-N,Cn1cc(-c2ccc(Cc3cc(C(=O)NC4CCOCC4)nc4c3ccn4C)cn2)cn1,"InChI=1S/C24H26N6O2/c1-29-8-5-20-17(11-16-3-4-21(25-13-16)18-14-26-30(2)15-18)12-22(28-23(20)29)24(31)27-19-6-9-32-10-7-19/h3-5,8,12-15,19H,6-7,9-11H2,1-2H3,(H,27,31)",confirmed_structure,PARENT0444,PARENT0444,CHEMBL4238059,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0444:chembl=CHEMBL4238059,class=inactive_tested",,
CM00518,OZNCHDLYTIQUCE-UHFFFAOYSA-N,COc1ccc(CNC(=O)c2sc3c(c(C)cc4nncn43)c2N)cc1,"InChI=1S/C18H17N5O2S/c1-10-7-13-22-21-9-23(13)18-14(10)15(19)16(26-18)17(24)20-8-11-3-5-12(25-2)6-4-11/h3-7,9H,8,19H2,1-2H3,(H,20,24)",confirmed_structure,PARENT0501,PARENT0501,CHEMBL4528914,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0501:chembl=CHEMBL4528914,class=pure_PAM",,
CM00519,PAYZLYYEVUAHBU-UHFFFAOYSA-N,Cc1nc2sc(C(=O)NCc3ccccn3)c(N)c2c(C)c1Cl,"InChI=1S/C16H15ClN4OS/c1-8-11-13(18)14(23-16(11)21-9(2)12(8)17)15(22)20-7-10-5-3-4-6-19-10/h3-6H,7,18H2,1-2H3,(H,20,22)",confirmed_structure,PARENT0221,PARENT0221,CHEMBL2313382,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0221:chembl=CHEMBL2313382,class=pure_PAM",,
CM00520,PBOSGXYFNJVJKL-UHFFFAOYSA-N,N#Cc1ccc(OC2CCN(c3c(C#N)cnc4ccc(F)cc34)CC2)cn1,"InChI=1S/C21H16FN5O/c22-15-1-4-20-19(9-15)21(14(10-23)12-26-20)27-7-5-17(6-8-27)28-18-3-2-16(11-24)25-13-18/h1-4,9,12-13,17H,5-8H2",confirmed_structure,PARENT0377,PARENT0377,CHEMBL4098916,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0377:chembl=CHEMBL4098916,class=weak_PAM",,
CM00521,PCSZIYSULDFJRC-UHFFFAOYSA-N,Cc1ccc(-c2cnn(CCC(=O)O)c2)c(-c2ccc3c(c2)C(=O)N(C)C3)n1,"InChI=1S/C21H20N4O3/c1-13-3-6-17(16-10-22-25(12-16)8-7-19(26)27)20(23-13)14-4-5-15-11-24(2)21(28)18(15)9-14/h3-6,9-10,12H,7-8,11H2,1-2H3,(H,26,27)",confirmed_structure,PARENT0766,PARENT0766,CHEMBL5560520,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0766:chembl=CHEMBL5560520,class=other_context",,
CM00522,PDQRFOCHWKDANS-UHFFFAOYSA-N,Cc1sc2ncnc(N3CCC(C(=O)N4CCOCC4)CC3)c2c1C,"InChI=1S/C18H24N4O2S/c1-12-13(2)25-17-15(12)16(19-11-20-17)21-5-3-14(4-6-21)18(23)22-7-9-24-10-8-22/h11,14H,3-10H2,1-2H3",confirmed_structure,PARENT0293,PARENT0293,CHEMBL3808425,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0293:chembl=CHEMBL3808425,class=weak_PAM",,
CM00523,PDSOJRBVSJEWCN-UHFFFAOYSA-N,COc1ccc(C)c2sc(NS(=O)(=O)c3cnn(C)c3)nc12,"InChI=1S/C13H14N4O3S2/c1-8-4-5-10(20-3)11-12(8)21-13(15-11)16-22(18,19)9-6-14-17(2)7-9/h4-7H,1-3H3,(H,15,16)",confirmed_structure,PARENT0140,PARENT0140,CHEMBL2057409,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0140:chembl=CHEMBL2057409,class=other_context",,
CM00524,PEZABYICBULKQF-UHFFFAOYSA-N,Cc1nc2sc(C(=O)NC3CCOC3)c(N)c2c(C)c1Cl,"InChI=1S/C14H16ClN3O2S/c1-6-9-11(16)12(13(19)18-8-3-4-20-5-8)21-14(9)17-7(2)10(6)15/h8H,3-5,16H2,1-2H3,(H,18,19)",confirmed_structure,PARENT0204,PARENT0204,CHEMBL2313402,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0204:chembl=CHEMBL2313402,class=pure_PAM",,
CM00525,PIRHUQNBLNAPPR-UHFFFAOYSA-N,Cc1cc(C)c2c(n1)sc1c(N3CC(F)(F)C3)ncnc12,"InChI=1S/C14H12F2N4S/c1-7-3-8(2)19-13-9(7)10-11(21-13)12(18-6-17-10)20-4-14(15,16)5-20/h3,6H,4-5H2,1-2H3",confirmed_structure,PARENT0692,PARENT0692,CHEMBL5073777,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0692:chembl=CHEMBL5073777,class=pure_PAM",,
CM00526,PJHLWBWESJUHAG-UHFFFAOYSA-N,O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2csnc2c1=O,"InChI=1S/C20H14N2O3S/c23-19-16(20(24)25)11-22(17-12-26-21-18(17)19)10-13-6-8-15(9-7-13)14-4-2-1-3-5-14/h1-9,11-12H,10H2,(H,24,25)",confirmed_structure,PARENT0073,PARENT0073,CHEMBL1090106,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0073:chembl=CHEMBL1090106,class=other_context",,
CM00527,PKKIYQDTPWYHEP-UHFFFAOYSA-N,Cc1ccc(-c2cnn(CCCCN)c2)c(-c2ccc3c(c2)C(=O)N(C)C3)n1,"InChI=1S/C22H25N5O/c1-15-5-8-19(18-12-24-27(14-18)10-4-3-9-23)21(25-15)16-6-7-17-13-26(2)22(28)20(17)11-16/h5-8,11-12,14H,3-4,9-10,13,23H2,1-2H3",confirmed_structure,PARENT0776,PARENT0776,CHEMBL5561557,,,,human_audit/label_blind_primary_review_001/human_identity_decisions.jsonl,"PARENT0776:chembl=CHEMBL5561557,class=other_context",,
